DATE,TIME,ROAD_CLASS,DISTRICT,LATITUDE,LONGITUDE,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,PEDCOND,CYCCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,NEIGHBOURHOOD_158
5/1/2020 8:00:00 AM,1452,Major Arterial,Toronto and East York,43.658099,-79.372348,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,,,Yes,,Yes,,,,,Yes,,Yes,,,,Moss Park
5/1/2020 8:00:00 AM,1452,Major Arterial,Toronto and East York,43.658099,-79.372348,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,25 to 29,,,Yes,,Yes,,,,,Yes,,Yes,,,,Moss Park
5/2/2020 8:00:00 AM,459,Local,Toronto and East York,43.649356,-79.416789,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,,,Yes,,Yes,,,,,,,,,,,Trinity-Bellwoods
5/2/2020 8:00:00 AM,1538,Minor Arterial,Toronto and East York,43.641387,-79.375934,At/Near Private Drive,Stop Sign,Rain,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,Driver,30 to 34,,,,Yes,Yes,,,,,Yes,,Yes,,,,St Lawrence-East Bayfront-The Islands
5/2/2020 8:00:00 AM,1538,Minor Arterial,Toronto and East York,43.641387,-79.375934,At/Near Private Drive,Stop Sign,Rain,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,Passenger,25 to 29,,,,Yes,Yes,,,,,Yes,,Yes,,,,St Lawrence-East Bayfront-The Islands
5/2/2020 8:00:00 AM,1632,Major Arterial,Etobicoke York,43.65631,-79.452441,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,35 to 39,,,,,Yes,,,,,Yes,Yes,Yes,Yes,,,Roncesvalles
5/2/2020 8:00:00 AM,1632,Major Arterial,Etobicoke York,43.65631,-79.452441,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,,,,,Yes,,,,,Yes,Yes,Yes,Yes,,,Roncesvalles
5/2/2020 8:00:00 AM,1632,Major Arterial,Etobicoke York,43.65631,-79.452441,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,55 to 59,,,,,Yes,,,,,Yes,Yes,Yes,Yes,,,Roncesvalles
5/2/2020 8:00:00 AM,1632,Major Arterial,Etobicoke York,43.65631,-79.452441,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,25 to 29,,,,,Yes,,,,,Yes,Yes,Yes,Yes,,,Roncesvalles
5/4/2020 8:00:00 AM,1847,Major Arterial,Etobicoke York,43.630309,-79.484218,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,,,,,Yes,,,Yes,,,,Yes,Yes,,,Stonegate-Queensway
5/4/2020 8:00:00 AM,1847,Major Arterial,Etobicoke York,43.630309,-79.484218,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,45 to 49,,,,,Yes,,,Yes,,,,Yes,Yes,,,Stonegate-Queensway
5/6/2020 8:00:00 AM,1627,Major Arterial,Toronto and East York,43.641268,-79.393306,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,,,Yes,,Yes,,,,,,,,,,,Harbourfront-CityPlace
5/9/2020 8:00:00 AM,700,Major Arterial,Scarborough,43.745928,-79.209316,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,,,Yes,,Yes,,,,,,,,,,,Guildwood
1/6/2006 10:00:00 AM,2210,Major Arterial,North York,43.777056,-79.347858,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,,,Yes,,Yes,,,,,,,,,,,Don Valley Village
1/14/2006 10:00:00 AM,904,Major Arterial,Etobicoke York,43.741045,-79.53989,,Pedestrian Crossover,Strong wind,Daylight,Ice,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,Yes,,Yes,,,,,,Yes,Yes,,,,Humbermede
1/14/2006 10:00:00 AM,904,Major Arterial,Etobicoke York,43.741045,-79.53989,,Pedestrian Crossover,Strong wind,Daylight,Ice,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,,,Yes,,Yes,,,,,,Yes,Yes,,,,Humbermede
1/2/2006 10:00:00 AM,705,Major Arterial,Toronto and East York,43.652892,-79.406253,,No Control,Other,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,,,Yes,,Yes,,,,,,,,,,,Kensington-Chinatown
1/10/2006 10:00:00 AM,804,Major Arterial,Scarborough,43.743645,-79.25129,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,55 to 59,,,,,Yes,,,,,,,,,,Yes,Bendale South
1/22/2006 10:00:00 AM,230,Collector,Scarborough,43.765045,-79.17039,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,Yes,,Yes,,,,,,,Yes,,,,West Hill
1/22/2006 10:00:00 AM,230,Collector,Scarborough,43.765045,-79.17039,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,,,Yes,,Yes,,,,,,,Yes,,,,West Hill
1/22/2006 10:00:00 AM,1800,Major Arterial,Toronto and East York,43.671145,-79.38719,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,Yes,,Yes,,,,,,,,,,,Annex
1/22/2006 10:00:00 AM,1800,Major Arterial,Toronto and East York,43.671145,-79.38719,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,,,Yes,,Yes,,,,,,,,,,,Annex
1/4/2006 10:00:00 AM,1940,Major Arterial,Toronto and East York,43.655145,-79.43359,At Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,,,Yes,,Yes,,,,,,,,,,,Dufferin Grove
1/9/2006 10:00:00 AM,1820,Major Arterial,Scarborough,43.809817,-79.257663,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,Yes,,,,,Yes,,,,,,,,Agincourt North
1/9/2006 10:00:00 AM,1820,Major Arterial,Scarborough,43.809817,-79.257663,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,,,Yes,,,,,Yes,,,,,,,,Agincourt North
1/15/2006 10:00:00 AM,1812,Major Arterial,Toronto and East York,43.665545,-79.48289,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,,,Yes,,Yes,,,,,,,,,,,Runnymede-Bloor West Village
1/14/2006 10:00:00 AM,2058,Major Arterial,North York,43.704345,-79.40959,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,,,Yes,,Yes,,,,,,,,,,,Yonge-Eglinton
1/17/2006 10:00:00 AM,2200,Minor Arterial,Scarborough,43.769145,-79.18279,At Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,,,Yes,,Yes,,,,,,,Yes,,,,West Hill
1/17/2006 10:00:00 AM,1940,Major Arterial,North York,43.758945,-79.42259,At Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,,,Yes,,Yes,,,,,,,,,,,Lansing-Westgate
1/27/2006 10:00:00 AM,2046,Major Arterial,Toronto and East York,43.663545,-79.41839,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,Yes,,Yes,,,,,,Yes,Yes,,,,Palmerston-Little Italy
1/27/2006 10:00:00 AM,2046,Major Arterial,Toronto and East York,43.663545,-79.41839,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,,,Yes,,Yes,,,,,,Yes,Yes,,,,Palmerston-Little Italy
1/27/2006 10:00:00 AM,2046,Major Arterial,Toronto and East York,43.663545,-79.41839,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,,,Yes,,Yes,,,,,,Yes,Yes,,,,Palmerston-Little Italy
2/7/2006 10:00:00 AM,1330,Major Arterial,Toronto and East York,43.663745,-79.49039,,Pedestrian Crossover,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,,,Yes,,Yes,,,,,,,,,,,Runnymede-Bloor West Village
1/8/2006 10:00:00 AM,1507,Minor Arterial,Toronto and East York,43.651496,-79.362697,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,45 to 49,,,,,Yes,,,,,,,Yes,Yes,,,St Lawrence-East Bayfront-The Islands
1/8/2006 10:00:00 AM,1507,Minor Arterial,Toronto and East York,43.651496,-79.362697,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Other Property Owner,unknown,,,,,Yes,,,,,,,Yes,Yes,,,St Lawrence-East Bayfront-The Islands
2/8/2006 10:00:00 AM,1500,Major Arterial,Etobicoke York,43.686745,-79.59559,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,,,Yes,,Yes,,,,,,,,,,,West Humber-Clairville
2/12/2006 10:00:00 AM,845,Major Arterial,Scarborough,43.735945,-79.26949,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Passenger,5 to 9,,,,,Yes,,,,,Yes,,,,,,Ionview
2/12/2006 10:00:00 AM,845,Major Arterial,Scarborough,43.735945,-79.26949,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,25 to 29,,,,,Yes,,,,,Yes,,,,,,Ionview
2/12/2006 10:00:00 AM,845,Major Arterial,Scarborough,43.735945,-79.26949,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Passenger,0 to 4,,,,,Yes,,,,,Yes,,,,,,Ionview
2/12/2006 10:00:00 AM,845,Major Arterial,Scarborough,43.735945,-79.26949,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,Driver,30 to 34,,,,,Yes,,,,,Yes,,,,,,Ionview
2/13/2006 10:00:00 AM,925,Local,Toronto and East York,43.712545,-79.30039,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,Yes,,Yes,,,,,,,Yes,,,,O'Connor-Parkview
2/13/2006 10:00:00 AM,925,Local,Toronto and East York,43.712545,-79.30039,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,70 to 74,,,Yes,,Yes,,,,,,,Yes,,,,O'Connor-Parkview
2/16/2006 10:00:00 AM,620,Major Arterial,Etobicoke York,43.725545,-79.56009,,No Control,Snow,Daylight,Slush,Non-Fatal Injury,SMV Other,Other Property Owner,unknown,,,,,Yes,,,,,,Yes,Yes,,,,Rexdale-Kipling
1/29/2006 10:00:00 AM,2130,Major Arterial,Toronto and East York,43.684645,-79.41119,At Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,,,Yes,,Yes,,,,,,,Yes,,,,Casa Loma
2/2/2006 10:00:00 AM,1421,Major Arterial,Toronto and East York,43.655845,-79.39919,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,,,,,Yes,,,Yes,,Yes,,,,,,Kensington-Chinatown
2/2/2006 10:00:00 AM,1421,Major Arterial,Toronto and East York,43.655845,-79.39919,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown,,,,,Yes,,,Yes,,Yes,,,,,,Kensington-Chinatown
2/2/2006 10:00:00 AM,1421,Major Arterial,Toronto and East York,43.655845,-79.39919,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,40 to 44,,,,,Yes,,,Yes,,Yes,,,,,,Kensington-Chinatown
2/3/2006 10:00:00 AM,758,Major Arterial,Scarborough,43.800645,-79.30709,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,70 to 74,,,Yes,,Yes,,,,,,,Yes,,,,East L'Amoreaux
2/3/2006 10:00:00 AM,957,Major Arterial,Scarborough,43.763445,-79.29139,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,,,Yes,,Yes,,,,,,,Yes,,,,Wexford/Maryvale
2/24/2006 10:00:00 AM,837,Major Arterial,Etobicoke York,43.666045,-79.58769,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,Yes,,Yes,,,,,,,,,,,Eringate-Centennial-West Deane
2/24/2006 10:00:00 AM,837,Major Arterial,Etobicoke York,43.666045,-79.58769,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,,,Yes,,Yes,,,,,,,,,,,Eringate-Centennial-West Deane
2/25/2006 10:00:00 AM,1529,Major Arterial,Toronto and East York,43.671845,-79.39539,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,Yes,,Yes,,,,,,,Yes,,,,Annex
2/25/2006 10:00:00 AM,1529,Major Arterial,Toronto and East York,43.671845,-79.39539,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,,,Yes,,Yes,,,,,,,Yes,,,,Annex
2/26/2006 10:00:00 AM,430,Major Arterial,Toronto and East York,43.655345,-79.35519,,No Control,Clear,Dark,Loose Snow,Non-Fatal Injury,SMV Other,Vehicle Owner,unknown,,,,,Yes,,,,,Yes,Yes,Yes,,,,Moss Park
2/26/2006 10:00:00 AM,430,Major Arterial,Toronto and East York,43.655345,-79.35519,,No Control,Clear,Dark,Loose Snow,Non-Fatal Injury,SMV Other,Driver,15 to 19,,,,,Yes,,,,,Yes,Yes,Yes,,,,Moss Park
1/27/2006 10:00:00 AM,2301,Collector,North York,43.766545,-79.41429,At Intersection,Pedestrian Crossover,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,20 to 24,,,,,Yes,,,,,Yes,Yes,Yes,,,,Lansing-Westgate
1/27/2006 10:00:00 AM,2301,Collector,North York,43.766545,-79.41429,At Intersection,Pedestrian Crossover,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown,,,,,Yes,,,,,Yes,Yes,Yes,,,,Lansing-Westgate
2/21/2006 10:00:00 AM,1846,Major Arterial,North York,43.740545,-79.43479,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,,,Yes,,Yes,,,,,,,Yes,,,,Lansing-Westgate
2/8/2006 10:00:00 AM,745,Minor Arterial,Toronto and East York,43.657845,-79.47909,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,,,Yes,,Yes,,,,,,,Yes,,,,High Park North
2/11/2006 10:00:00 AM,1804,Collector,North York,43.752745,-79.32639,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,,,,Yes,Yes,,,,,,,,,,,Parkwoods-O'Connor Hills
2/14/2006 10:00:00 AM,520,Major Arterial,Etobicoke York,43.688345,-79.48289,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,,,,,Yes,,,,,,Yes,Yes,Yes,,,Keelesdale-Eglinton West
2/14/2006 10:00:00 AM,520,Major Arterial,Etobicoke York,43.688345,-79.48289,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,55 to 59,,,,,Yes,,,,,,Yes,Yes,Yes,,,Keelesdale-Eglinton West
2/14/2006 10:00:00 AM,520,Major Arterial,Etobicoke York,43.688345,-79.48289,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,35 to 39,,,,,Yes,,,,,,Yes,Yes,Yes,,,Keelesdale-Eglinton West
2/14/2006 10:00:00 AM,520,Major Arterial,Etobicoke York,43.688345,-79.48289,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,25 to 29,,,,,Yes,,,,,,Yes,Yes,Yes,,,Keelesdale-Eglinton West
2/12/2006 10:00:00 AM,856,Major Arterial,Toronto and East York,43.682345,-79.34609,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,50 to 54,,,,,Yes,,,,,,Yes,Yes,,,,Danforth
2/12/2006 10:00:00 AM,856,Major Arterial,Toronto and East York,43.682345,-79.34609,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,45 to 49,,,,,Yes,,,,,,Yes,Yes,,,,Danforth
2/12/2006 10:00:00 AM,856,Major Arterial,Toronto and East York,43.682345,-79.34609,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Other Property Owner,unknown,,,,,Yes,,,,,,Yes,Yes,,,,Danforth
2/16/2006 10:00:00 AM,2159,Minor Arterial,Toronto and East York,43.662545,-79.42979,,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,Yes,,Yes,,,,,,,Yes,,,,Dovercourt Village
2/16/2006 10:00:00 AM,2159,Minor Arterial,Toronto and East York,43.662545,-79.42979,,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,,,Yes,,Yes,,,,,,,Yes,,,,Dovercourt Village
2/28/2006 10:00:00 AM,2334,Major Arterial,Scarborough,43.737045,-79.24619,,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,,,Yes,,Yes,,,,,,,,,,,Eglinton East
2/28/2006 10:00:00 AM,2334,Major Arterial,Scarborough,43.737045,-79.24619,,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,unknown,,,Yes,,Yes,,,,,,,,,,,Eglinton East
3/12/2006 10:00:00 AM,1903,Major Arterial,Toronto and East York,43.649345,-79.42079,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,,,Yes,,Yes,,,,,,,Yes,,Yes,,Trinity-Bellwoods
1/17/2006 10:00:00 AM,2350,Local,Toronto and East York,43.690445,-79.31139,,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,Yes,,Yes,,,,,,,,,,,Woodbine-Lumsden
1/17/2006 10:00:00 AM,2350,Local,Toronto and East York,43.690445,-79.31139,,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,,,Yes,,Yes,,,,,,,,,,,Woodbine-Lumsden
2/19/2006 10:00:00 AM,1508,Major Arterial,North York,43.713045,-79.36719,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,,,Yes,,Yes,,,,,,,,,,,Leaside-Bennington
1/1/2006 10:00:00 AM,236,Major Arterial,Toronto and East York,43.699595,-79.318797,Intersection Related,No Control,Clear,Dark,Wet,Non-Fatal Injury,Approaching,Passenger,15 to 19,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,Woodbine-Lumsden
1/1/2006 10:00:00 AM,236,Major Arterial,Toronto and East York,43.699595,-79.318797,Intersection Related,No Control,Clear,Dark,Wet,Non-Fatal Injury,Approaching,Driver,55 to 59,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,Woodbine-Lumsden
1/1/2006 10:00:00 AM,236,Major Arterial,Toronto and East York,43.699595,-79.318797,Intersection Related,No Control,Clear,Dark,Wet,Non-Fatal Injury,Approaching,Passenger,20 to 24,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,Woodbine-Lumsden
1/1/2006 10:00:00 AM,236,Major Arterial,Toronto and East York,43.699595,-79.318797,Intersection Related,No Control,Clear,Dark,Wet,Non-Fatal Injury,Approaching,Vehicle Owner,unknown,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,Woodbine-Lumsden
1/1/2006 10:00:00 AM,236,Major Arterial,Toronto and East York,43.699595,-79.318797,Intersection Related,No Control,Clear,Dark,Wet,Non-Fatal Injury,Approaching,Driver,25 to 29,,,,,Yes,,,,,Yes,Yes,Yes,,Yes,,Woodbine-Lumsden
2/20/2006 10:00:00 AM,607,Major Arterial,Toronto and East York,43.638245,-79.43109,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Driver,35 to 39,,,,,Yes,,,,,Yes,Yes,Yes,,,,South Parkdale
2/23/2006 10:00:00 AM,700,Major Arterial,Etobicoke York,43.628045,-79.55889,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,,,,,Yes,,,,,,,Yes,Yes,,,Etobicoke City Centre
2/23/2006 10:00:00 AM,700,Major Arterial,Etobicoke York,43.628045,-79.55889,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,,,,,Yes,,,,,,,Yes,Yes,,,Etobicoke City Centre
2/23/2006 10:00:00 AM,1350,Major Arterial,Toronto and East York,43.693745,-79.42259,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,,,Yes,,Yes,,,,,,,Yes,,,,Forest Hill South
2/27/2006 10:00:00 AM,1955,Major Arterial,Scarborough,43.770645,-79.18689,,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown,,,,Yes,,,,Yes,,,,Yes,,,,West Hill
2/27/2006 10:00:00 AM,1955,Major Arterial,Scarborough,43.770645,-79.18689,,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,,,,Yes,,,,Yes,,,,Yes,,,,West Hill
3/18/2006 10:00:00 AM,343,Minor Arterial,North York,43.774945,-79.40429,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Angle,Passenger,15 to 19,,,,,Yes,,,,,Yes,,Yes,,,,East Willowdale
3/18/2006 10:00:00 AM,343,Minor Arterial,North York,43.774945,-79.40429,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Angle,Passenger,20 to 24,,,,,Yes,,,,,Yes,,Yes,,,,East Willowdale
3/18/2006 10:00:00 AM,343,Minor Arterial,North York,43.774945,-79.40429,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Angle,Vehicle Owner,unknown,,,,,Yes,,,,,Yes,,Yes,,,,East Willowdale
3/18/2006 10:00:00 AM,343,Minor Arterial,North York,43.774945,-79.40429,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Angle,Driver,15 to 19,,,,,Yes,,,,,Yes,,Yes,,,,East Willowdale
3/20/2006 10:00:00 AM,755,Minor Arterial,Scarborough,43.783845,-79.23179,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,,,Yes,,Yes,,,,,,,,,,,Woburn North
3/20/2006 10:00:00 AM,2100,Major Arterial,Etobicoke York,43.704945,-79.49409,,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,25 to 29,,,,,Yes,,,,,Yes,,Yes,,,,Brookhaven-Amesbury
3/20/2006 10:00:00 AM,2100,Major Arterial,Etobicoke York,43.704945,-79.49409,,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,30 to 34,,,,,Yes,,,,,Yes,,Yes,,,,Brookhaven-Amesbury
3/1/2006 10:00:00 AM,1110,Minor Arterial,Toronto and East York,43.688645,-79.35279,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,,,,Yes,Yes,,,,,,,,,,,Broadview North
3/22/2006 10:00:00 AM,1435,Major Arterial,Etobicoke York,43.710645,-79.47849,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Unattended Vehicle,Driver,70 to 74,,,,,Yes,,,,,,,,,,Yes,Maple Leaf
3/22/2006 10:00:00 AM,1435,Major Arterial,Etobicoke York,43.710645,-79.47849,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Unattended Vehicle,Other,unknown,,,,,Yes,,,,,,,,,,Yes,Maple Leaf
2/27/2006 10:00:00 AM,1723,Minor Arterial,Toronto and East York,43.659545,-79.34669,At Intersection,Pedestrian Crossover,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,,,Yes,,Yes,,,,,,,Yes,,,,South Riverdale
3/25/2006 10:00:00 AM,1850,Minor Arterial,Toronto and East York,43.662845,-79.34979,,No Control,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,,,Yes,,Yes,,,,,,,Yes,,,,South Riverdale
3/16/2006 10:00:00 AM,1710,Major Arterial,Toronto and East York,43.658145,-79.37239,,Pedestrian Crossover,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,,,Yes,,Yes,,,,,,,Yes,,,,Moss Park
3/6/2006 10:00:00 AM,1828,Minor Arterial,Toronto and East York,43.636545,-79.47509,,No Control,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,,Yes,,Yes,,,,,,,,,,,High Park-Swansea
3/6/2006 10:00:00 AM,1828,Minor Arterial,Toronto and East York,43.636545,-79.47509,,No Control,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,,,Yes,,Yes,,,,,,,,,,,High Park-Swansea
5/14/2020 8:00:00 AM,1149,Major Arterial,Scarborough,43.743876,-79.215534,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Normal,,Yes,,,,,,,,,,,,,Scarborough Village
5/14/2020 8:00:00 AM,1149,Major Arterial,Scarborough,43.743876,-79.215534,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Normal,,Yes,,,,,,,,,,,,,Scarborough Village
4/1/2006 10:00:00 AM,2344,Major Arterial,Toronto and East York,43.638745,-79.39129,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Passenger,25 to 29,,,,,Yes,,,,,Yes,,Yes,,,,Harbourfront-CityPlace
4/1/2006 10:00:00 AM,2344,Major Arterial,Toronto and East York,43.638745,-79.39129,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,Driver,20 to 24,,,,,Yes,,,,,Yes,,Yes,,,,Harbourfront-CityPlace
