DATE,TIME,ROAD_CLASS,DISTRICT,LATITUDE,LONGITUDE,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDCOND,CYCACT,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,HOOD_158,HOOD_140,DIVISION
6/25/2007 8:00:00 AM,712,Major Arterial,Etobicoke York,43.684445,-79.50809,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,80 to 84,North,Other,,,,Normal,,Yes,,Yes,,,,,,,,,,111,111,D12
6/25/2007 8:00:00 AM,855,Major Arterial,Etobicoke York,43.694245,-79.55859,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,West,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive,,,,,Yes,,,,,,Yes,Yes,,,6,6,D23
6/25/2007 8:00:00 AM,855,Major Arterial,Etobicoke York,43.694245,-79.55859,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,50 to 54,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,Yes,,,,,,Yes,Yes,,,6,6,D23
7/25/2007 8:00:00 AM,1255,Minor Arterial,Toronto and East York,43.694145,-79.32799,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,Yes,Yes,Yes,Yes,,,59,58,D55
7/25/2007 8:00:00 AM,1255,Minor Arterial,Toronto and East York,43.694145,-79.32799,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,70 to 74,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,Yes,,,,Yes,Yes,Yes,Yes,,,59,58,D55
7/25/2007 8:00:00 AM,1255,Minor Arterial,Toronto and East York,43.694145,-79.32799,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,45 to 49,South,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,,,,,Yes,,,,Yes,Yes,Yes,Yes,,,59,58,D55
7/25/2007 8:00:00 AM,1255,Minor Arterial,Toronto and East York,43.694145,-79.32799,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,25 to 29,,Other,,,,,,,,Yes,,,,Yes,Yes,Yes,Yes,,,59,58,D55
6/26/2007 8:00:00 AM,1139,Major Arterial,North York,43.750745,-79.38469,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,70 to 74,North,Bicycle,Going Ahead,,,,Lost control,,Yes,Yes,,,,,,,,,,40,40,D33
6/28/2007 8:00:00 AM,1930,Major Arterial,North York,43.768845,-79.41279,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,Other,,,,,,Yes,,Yes,,,,,,,,,,37,37,D32
6/28/2007 8:00:00 AM,1930,Major Arterial,North York,43.768845,-79.41279,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,West,Other,,,,Normal,,Yes,,Yes,,,,,,,,,,37,37,D32
6/30/2007 8:00:00 AM,1447,Major Arterial,Toronto and East York,43.674945,-79.39569,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,East,Bicycle,Going Ahead,,,,,,Yes,Yes,,,,,,,,,,95,95,D53
7/27/2007 8:00:00 AM,1730,Major Arterial,Etobicoke York,43.709745,-79.47459,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown,,Other,,,,,,,Yes,Yes,,,,,,Yes,,,,29,29,D12
7/27/2007 8:00:00 AM,1730,Major Arterial,Etobicoke York,43.709745,-79.47459,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,West,Bicycle,Going Ahead,,,,Driving Properly,,Yes,Yes,,,,,,Yes,,,,29,29,D12
7/29/2007 8:00:00 AM,1745,Major Arterial,Toronto and East York,43.650845,-79.34699,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,20 to 24,,Other,,,,,,,,Yes,,,,Yes,,,,,,70,70,D51
7/29/2007 8:00:00 AM,1745,Major Arterial,Toronto and East York,43.650845,-79.34699,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,15 to 19,,Other,,,,,,,,Yes,,,,Yes,,,,,,70,70,D51
7/29/2007 8:00:00 AM,1745,Major Arterial,Toronto and East York,43.650845,-79.34699,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,5 to 9,,Other,,,,,,,,Yes,,,,Yes,,,,,,70,70,D51
7/29/2007 8:00:00 AM,1745,Major Arterial,Toronto and East York,43.650845,-79.34699,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,Yes,,,,,,70,70,D51
7/29/2007 8:00:00 AM,1745,Major Arterial,Toronto and East York,43.650845,-79.34699,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,South,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal,,,,,Yes,,,,Yes,,,,,,70,70,D51
7/2/2007 8:00:00 AM,2042,Minor Arterial,Scarborough,43.786545,-79.18829,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Passenger,15 to 19,,Other,,,,,,,,Yes,,,,Yes,,Yes,Yes,,,134,134,D43
7/2/2007 8:00:00 AM,2042,Minor Arterial,Scarborough,43.786545,-79.18829,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,Yes,,Yes,Yes,,,134,134,D43
7/2/2007 8:00:00 AM,2042,Minor Arterial,Scarborough,43.786545,-79.18829,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,15 to 19,South,"Automobile, Station Wagon",Turning Left,Driving Properly,Normal,,,,,Yes,,,,Yes,,Yes,Yes,,,134,134,D43
7/3/2007 8:00:00 AM,1730,Major Arterial,Etobicoke York,43.708645,-79.47809,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,,,Yes,,,,30,29,D12
7/3/2007 8:00:00 AM,1730,Major Arterial,Etobicoke York,43.708645,-79.47809,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,35 to 39,South,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,,,,,Yes,,,,,,Yes,,,,30,29,D12
7/4/2007 8:00:00 AM,2020,Major Arterial,Toronto and East York,43.672145,-79.44059,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,10 to 14,,Other,,,,,,,,Yes,,,,Yes,,,,,,171,93,D13
7/4/2007 8:00:00 AM,2020,Major Arterial,Toronto and East York,43.672145,-79.44059,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,5 to 9,,Other,,,,,,,,Yes,,,,Yes,,,,,,171,93,D13
7/4/2007 8:00:00 AM,2020,Major Arterial,Toronto and East York,43.672145,-79.44059,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,40 to 44,East,"Automobile, Station Wagon",Turning Left,Improper Turn,Inattentive,,,,,Yes,,,,Yes,,,,,,171,93,D13
7/4/2007 8:00:00 AM,2038,Major Arterial,Toronto and East York,43.641945,-79.45499,,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,East,Other,,,,"Ability Impaired, Alcohol",,Yes,,Yes,,,,,,,,,,87,87,D11
7/6/2007 8:00:00 AM,1045,Minor Arterial,Scarborough,43.848445,-79.19929,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,Yes,,,,,,Yes,,,,144,131,D42
7/1/2007 8:00:00 AM,1815,Major Arterial,North York,43.715445,-79.44729,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,40 to 44,,Other,,,,,,,,Yes,,,,Yes,,,,,,31,31,D13
7/1/2007 8:00:00 AM,1815,Major Arterial,North York,43.715445,-79.44729,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,Yes,,,,,,31,31,D13
7/1/2007 8:00:00 AM,1815,Major Arterial,North York,43.715445,-79.44729,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,35 to 39,East,Other,Stopped,Driving Properly,Normal,,,,,Yes,,,,Yes,,,,,,31,31,D13
7/8/2007 8:00:00 AM,2051,Major Arterial,Etobicoke York,43.680945,-79.53369,,No Control,Rain,Dusk,Wet,Non-Fatal Injury,Sideswipe,Driver,55 to 59,East,"Automobile, Station Wagon",Changing Lanes,Following too Close,Unknown,,,,,Yes,,,,,,Yes,,,,7,7,D23
7/8/2007 8:00:00 AM,2051,Major Arterial,Etobicoke York,43.680945,-79.53369,,No Control,Rain,Dusk,Wet,Non-Fatal Injury,Sideswipe,Driver,20 to 24,West,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,,,,,Yes,,,,,,Yes,,,,7,7,D23
8/3/2007 8:00:00 AM,2125,Major Arterial,Toronto and East York,43.637345,-79.39999,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,,,,,,,165,77,D14
8/3/2007 8:00:00 AM,2125,Major Arterial,Toronto and East York,43.637345,-79.39999,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,North,"Automobile, Station Wagon",Making U Turn,Improper Turn,Had Been Drinking,,,,,Yes,,,,,,,,,,165,77,D14
8/3/2007 8:00:00 AM,2156,Major Arterial,Scarborough,43.724045,-79.26449,At Intersection,No Control,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown,,Other,,,,,,,Yes,Yes,,,,Yes,,,,,,124,124,D41
8/3/2007 8:00:00 AM,2156,Major Arterial,Scarborough,43.724045,-79.26449,At Intersection,No Control,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,15 to 19,,Other,,,,,,,Yes,Yes,,,,Yes,,,,,,124,124,D41
8/3/2007 8:00:00 AM,2156,Major Arterial,Scarborough,43.724045,-79.26449,At Intersection,No Control,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,75 to 79,,Other,,,,,,,Yes,Yes,,,,Yes,,,,,,124,124,D41
8/3/2007 8:00:00 AM,2156,Major Arterial,Scarborough,43.724045,-79.26449,At Intersection,No Control,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,North,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal,,,,Yes,Yes,,,,Yes,,,,,,124,124,D41
7/11/2007 8:00:00 AM,2157,Major Arterial,Etobicoke York,43.675645,-79.55769,At Intersection,Traffic Controller,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,,,,,,,7,7,D23
7/11/2007 8:00:00 AM,2157,Major Arterial,Etobicoke York,43.675645,-79.55769,At Intersection,Traffic Controller,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,North,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal,,,,,Yes,,,,,,,,,,7,7,D23
7/11/2007 8:00:00 AM,1827,Local,Etobicoke York,43.725745,-79.55579,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,20 to 24,,Other,,,,,,,,Yes,,,,Yes,,Yes,,,,5,5,D23
7/11/2007 8:00:00 AM,1827,Local,Etobicoke York,43.725745,-79.55579,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,25 to 29,West,"Automobile, Station Wagon",Going Ahead,Following too Close,Normal,,,,,Yes,,,,Yes,,Yes,,,,5,5,D23
8/7/2007 8:00:00 AM,1100,Major Arterial,North York,43.764045,-79.48829,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,75 to 79,South,Other,,,,Normal,,Yes,,Yes,,,,,,Yes,,,,27,27,D31
8/9/2007 8:00:00 AM,450,Collector,Etobicoke York,43.663345,-79.58219,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,,,,,,,11,11,D22
8/9/2007 8:00:00 AM,845,Minor Arterial,Toronto and East York,43.639945,-79.38019,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,North,Other,,,,Normal,,Yes,Yes,,,,,,,,,,,166,77,D52
7/22/2007 8:00:00 AM,1301,Major Arterial,Etobicoke York,43.744145,-79.51439,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Passenger,15 to 19,,Other,,,,,,,,Yes,,,,Yes,,,,Yes,,25,25,D31
7/22/2007 8:00:00 AM,1301,Major Arterial,Etobicoke York,43.744145,-79.51439,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Passenger,25 to 29,,Other,,,,,,,,Yes,,,,Yes,,,,Yes,,25,25,D31
7/22/2007 8:00:00 AM,1301,Major Arterial,Etobicoke York,43.744145,-79.51439,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,Yes,,,,Yes,,25,25,D31
7/22/2007 8:00:00 AM,1301,Major Arterial,Etobicoke York,43.744145,-79.51439,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,15 to 19,South,"Automobile, Station Wagon",Changing Lanes,Improper Lane Change,"Ability Impaired, Alcohol",,,,,Yes,,,,Yes,,,,Yes,,25,25,D31
7/16/2007 8:00:00 AM,2230,Collector,Scarborough,43.825245,-79.19959,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Passenger,45 to 49,,Other,,,,,,,,Yes,,Yes,,Yes,,,,,,144,131,D42
7/16/2007 8:00:00 AM,2230,Collector,Scarborough,43.825245,-79.19959,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,30 to 34,West,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal,,,,,Yes,,Yes,,Yes,,,,,,144,131,D42
8/10/2007 8:00:00 AM,1502,Major Arterial,Toronto and East York,43.634445,-79.40869,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,75 to 79,South,Bicycle,Going Ahead,,,,Disobeyed Traffic Control,,Yes,Yes,,,,,,,,,,163,82,D14
5/18/2007 8:00:00 AM,1425,Major Arterial,Etobicoke York,43.708645,-79.47809,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Other,unknown,,Other,Unknown,,,,,Yes,,,,Yes,,,,,,,,30,29,D12
5/18/2007 8:00:00 AM,1425,Major Arterial,Etobicoke York,43.708645,-79.47809,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,,Other,,,,Normal,,Yes,,,,Yes,,,,,,,,30,29,D12
5/18/2007 8:00:00 AM,1425,Major Arterial,Etobicoke York,43.708645,-79.47809,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Other Property Owner,unknown,,Other,Unknown,,,,,Yes,,,,Yes,,,,,,,,30,29,D12
7/21/2007 8:00:00 AM,1700,Local,Toronto and East York,43.672645,-79.42319,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,,Other,,,,Normal,,Yes,,Yes,,,,,,,,,,94,94,D13
5/10/2007 8:00:00 AM,226,Minor Arterial,Toronto and East York,43.670945,-79.35439,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown,,Other,,,,,,,,Yes,,,,,,,,,,68,68,D55
8/18/2007 8:00:00 AM,1341,Local,Scarborough,43.692446,-79.284587,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,Other,,,,,,Yes,,,,,,,,,,,,121,121,D41
8/18/2007 8:00:00 AM,1341,Major Arterial,Scarborough,43.692045,-79.28449,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,,Other,,,,Unknown,,Yes,,Yes,,,,,,,,,,121,121,D41
8/18/2007 8:00:00 AM,1345,Collector,Etobicoke York,43.701245,-79.51749,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,20 to 24,,Other,,,,,,Yes,,Yes,,,,Yes,Yes,Yes,,,,113,113,D12
8/18/2007 8:00:00 AM,1345,Collector,Etobicoke York,43.701245,-79.51749,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,South,Other,,,,Normal,,Yes,,Yes,,,,Yes,Yes,Yes,,,,113,113,D12
8/19/2007 8:00:00 AM,1134,Major Arterial,Etobicoke York,43.753345,-79.56859,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,Other,,,,,,Yes,,Yes,,,,,,,,,,21,21,D31
8/19/2007 8:00:00 AM,1134,Major Arterial,Etobicoke York,43.753345,-79.56859,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,70 to 74,,Other,,,,Normal,,Yes,,Yes,,,,,,,,,,21,21,D31
5/28/2020 8:00:00 AM,1739,Minor Arterial,Toronto and East York,43.69871,-79.39429,At/Near Private Drive,Pedestrian Crossover,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Unknown,,,,,Normal,,Yes,,Yes,,,,,,Yes,,,,174,104,D53
5/28/2020 8:00:00 AM,1739,Minor Arterial,Toronto and East York,43.69871,-79.39429,At/Near Private Drive,Pedestrian Crossover,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Unknown,,,,,Normal,,Yes,,Yes,,,,,,Yes,,,,174,104,D53
7/22/2007 8:00:00 AM,1409,Major Arterial,Scarborough,43.799545,-79.30339,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,55 to 59,,Other,,,,,,,,Yes,,,,Yes,,Yes,,,,148,117,D42
7/22/2007 8:00:00 AM,1409,Major Arterial,Scarborough,43.799545,-79.30339,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,25 to 29,East,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,,,,,Yes,,,,Yes,,Yes,,,,148,117,D42
7/22/2007 8:00:00 AM,1409,Major Arterial,Scarborough,43.799545,-79.30339,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Passenger,35 to 39,,Other,,,,,,,,Yes,,,,Yes,,Yes,,,,148,117,D42
7/22/2007 8:00:00 AM,1409,Major Arterial,Scarborough,43.799545,-79.30339,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,Yes,,Yes,,,,148,117,D42
7/22/2007 8:00:00 AM,1409,Major Arterial,Scarborough,43.799545,-79.30339,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,35 to 39,East,Other,Going Ahead,Following too Close,Inattentive,,,,,Yes,,,,Yes,,Yes,,,,148,117,D42
7/22/2007 8:00:00 AM,2240,Major Arterial,Toronto and East York,43.654745,-79.38829,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,Yes,,Yes,,,,170,76,D52
7/22/2007 8:00:00 AM,2240,Major Arterial,Toronto and East York,43.654745,-79.38829,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Passenger,5 to 9,,Other,,,,,,,,Yes,,,,Yes,,Yes,,,,170,76,D52
7/22/2007 8:00:00 AM,2240,Major Arterial,Toronto and East York,43.654745,-79.38829,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Passenger,10 to 14,,Other,,,,,,,,Yes,,,,Yes,,Yes,,,,170,76,D52
7/22/2007 8:00:00 AM,2240,Major Arterial,Toronto and East York,43.654745,-79.38829,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Passenger,35 to 39,,Other,,,,,,,,Yes,,,,Yes,,Yes,,,,170,76,D52
7/22/2007 8:00:00 AM,2240,Major Arterial,Toronto and East York,43.654745,-79.38829,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,40 to 44,North,"Automobile, Station Wagon",Turning Left,Improper Turn,Inattentive,,,,,Yes,,,,Yes,,Yes,,,,170,76,D52
7/22/2007 8:00:00 AM,2240,Major Arterial,Toronto and East York,43.654745,-79.38829,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,Yes,,,,Yes,,Yes,,,,170,76,D52
7/23/2007 8:00:00 AM,752,Major Arterial,Scarborough,43.727845,-79.28759,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown,,Other,,,,,,,Yes,Yes,,,,,,Yes,,,,120,120,D41
7/23/2007 8:00:00 AM,752,Major Arterial,Scarborough,43.727845,-79.28759,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,North,Bicycle,Going Ahead,,,,Driving Properly,,Yes,Yes,,,,,,Yes,,,,120,120,D41
8/16/2007 8:00:00 AM,1015,Major Arterial,Scarborough,43.797045,-79.14919,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,55 to 59,East,Bicycle,Going Ahead,,,,Driving Properly,,Yes,Yes,,,,,,,,,,143,131,D42
7/7/2007 8:00:00 AM,316,Major Arterial,Toronto and East York,43.657245,-79.40379,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,,Other,,,,Unknown,,Yes,,Yes,,,,,,,,,,78,78,D14
7/25/2007 8:00:00 AM,2016,Major Arterial,Toronto and East York,43.655445,-79.45639,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,East,"Automobile, Station Wagon",Making U Turn,Failed to Yield Right of Way,Normal,,,,,Yes,Yes,,,,,Yes,,,,87,87,D11
7/26/2007 8:00:00 AM,250,Minor Arterial,Toronto and East York,43.664045,-79.41889,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown,,Other,,,,,,,,,Yes,,,,,,,Yes,,172,93,D14
7/26/2007 8:00:00 AM,2335,Major Arterial,Toronto and East York,43.678945,-79.34479,,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,15 to 19,West,Bicycle,Going Ahead,,,,Driving Properly,,Yes,Yes,,,,,,Yes,,,,69,69,D55
7/27/2007 8:00:00 AM,914,Major Arterial,Etobicoke York,43.681345,-79.55279,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,,,Yes,Yes,,,7,7,D23
7/27/2007 8:00:00 AM,914,Major Arterial,Etobicoke York,43.681345,-79.55279,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,45 to 49,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,Yes,,,,,,Yes,Yes,,,7,7,D23
7/18/2007 8:00:00 AM,809,Major Arterial,Toronto and East York,43.688445,-79.34839,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,70 to 74,North,Other,,,,Normal,,Yes,,Yes,,,,,,,,,,59,59,D55
8/28/2007 8:00:00 AM,714,Major Arterial,North York,43.781645,-79.41599,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,55 to 59,,"Automobile, Station Wagon",Stopped,,,,,,,Yes,,,,,,,,,,50,50,D32
8/28/2007 8:00:00 AM,714,Major Arterial,North York,43.781645,-79.41599,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,35 to 39,,"Automobile, Station Wagon",Parked,,,,,,,Yes,,,,,,,,,,50,50,D32
8/28/2007 8:00:00 AM,714,Major Arterial,North York,43.781645,-79.41599,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,90 to 94,,"Automobile, Station Wagon",Going Ahead,,,,,,,Yes,,,,,,,,,,50,50,D32
8/28/2007 8:00:00 AM,2027,Other,Scarborough,43.778645,-79.21469,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Sideswipe,Motorcycle Driver,55 to 59,North,Motorcycle,Going Ahead,Other,Unknown,,,,,,Yes,,,,,,,,,135,135,D43
7/29/2007 8:00:00 AM,42,Major Arterial,Scarborough,43.779545,-79.25419,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Passenger,25 to 29,,Other,,,,,,,,,,,,Yes,Yes,Yes,,,,142,137,D43
6/30/2007 8:00:00 AM,2143,Minor Arterial,Toronto and East York,43.666045,-79.31799,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,35 to 39,West,Bicycle,Going Ahead,,,,Driving Properly,,Yes,Yes,,,,,,,,,,65,65,D55
7/30/2007 8:00:00 AM,129,Major Arterial,Scarborough,43.743745,-79.21169,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,Yes,,Yes,Yes,Yes,Yes,,139,139,D43
7/30/2007 8:00:00 AM,129,Major Arterial,Scarborough,43.743745,-79.21169,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,40 to 44,South,Municipal Transit Bus (TTC),Turning Left,Driving Properly,Normal,,,,,Yes,,,Yes,,Yes,Yes,Yes,Yes,,139,139,D43
7/28/2007 8:00:00 AM,1245,Major Arterial,Scarborough,43.785345,-79.25649,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,East,Other,,,,Inattentive,,Yes,,Yes,,,,,,,,,,128,128,D42
